"FD" "SD" "UP" "FW" "FD1" "FD5" "FD9" "FD13" "FD17" "SD2" "SD6" "SD10" "SD14" "SD18" "SD22" "SD24" "UP3" "UP7" "UP11" "UP15" "UP19" "UP20" "UP25" "UP27" "FW4" "FW8" "FW12" "FW16" "FW21" "FW23" "FW26" "FD" "SD" "UP" "FW" "FD1" "FD5" "FD9" "FD13" "FD17" "SD2" "SD6" "SD10" "SD14" "SD18" "SD22" "SD24" "UP3" "UP7" "UP11" "UP15" "UP19" "UP20" "UP25" "UP27" "FW4" "FW8" "FW12" "FW16" "FW21" "FW23" "FW26"
"SD6" "0.265252403801149" "0.601142855025961" "0.0346676931330678" "0.000177781014101846" "0.276604630837328" "0.243419920050614" "0.226852593313754" "0.205173271151187" "0.114649734121385" "0.232836321352427" "1" "0.329790815298803" "0.297471656668141" "0.308602609073429" "0.245931559192463" "0.247225493087593" "0.110227630666107" "-0.119457473575265" "0.0602306036786777" "-0.0974681257356419" "0.0819659912377096" "0.12280945173497" "0.116593856449419" "-0.142772251390384" "0.00553689163542334" "-0.0721013229297043" "0.0569113798458149" "-0.0342344959099257" "-0.0555657906448511" "0.027994926318313" "0.055684301391048" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD10" "0.393572776062026" "0.71016865195715" "0.0987595735419388" "-0.145244026401498" "0.354352776664148" "0.360207149020842" "0.325137054900821" "0.301464242736208" "0.240106965704161" "0.497081124446035" "0.329790815298803" "1" "0.338747512266" "0.308250860917401" "0.379911805154069" "0.364475264130585" "0.192952523667057" "-0.10696382621832" "0.106553481196105" "-0.0732783129642092" "0.0911447306218626" "0.206672643025787" "0.209705968863757" "-0.180656151036646" "-0.130294791131713" "-0.119494266884221" "-0.0774620352995387" "-0.0888882695307896" "-0.180824835875326" "-0.049627755873203" "-0.0841521434807772" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD14" "0.211145103772949" "0.652900472363111" "0.132362927783319" "-0.0620317754435988" "0.18072947930868" "0.172046376354747" "0.174189446695964" "0.175638979499249" "0.144122743096652" "0.307183707487935" "0.297471656668141" "0.338747512266" "1" "0.319877328781312" "0.354436214216377" "0.388731939320235" "0.17951186017796" "-0.0139555917560553" "0.126612654170402" "-0.0608778953686194" "0.11271762600252" "0.194043081470412" "0.166258395845249" "-0.0722388945917189" "-0.083340906867552" "-0.0628621580262835" "0.0202972625998167" "-0.0595820050998135" "-0.113478456469742" "-0.0271957031374782" "0.0115404152821294" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD18" "0.272744026969675" "0.600519712337764" "0.134282718009118" "0.0324886047249335" "0.247625207227543" "0.239169884468395" "0.230809228210415" "0.231017460065273" "0.147098569694035" "0.305979414443346" "0.308602609073429" "0.308250860917401" "0.319877328781312" "1" "0.254911658058689" "0.217865545462837" "0.159505662242227" "-0.0106975112812175" "0.142755157091979" "-0.0404921610266928" "0.134046132384716" "0.156400798908939" "0.178059896954959" "-0.0735329028149135" "-0.00115893610359015" "0.0255028531337152" "0.0696503162516848" "0.0143315297858579" "-0.066727361110487" "0.0527021993930894" "0.0732429333089596" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD22" "0.221700291406613" "0.669304142147621" "0.0714549996542083" "0.0200495917812438" "0.208296651501008" "0.193561522418914" "0.194434607568585" "0.162631076183162" "0.130875895046746" "0.345858773888514" "0.245931559192463" "0.379911805154069" "0.354436214216377" "0.254911658058689" "1" "0.469903312082593" "0.1444847718715" "-0.0516609815317814" "0.0591211386751405" "-0.04927893037415" "0.0521393191107936" "0.155061309795815" "0.130605912409396" "-0.113988034870101" "-0.00118123775139001" "-0.024448102277178" "0.0447120414921215" "-0.00265726930378435" "-0.021566136576113" "0.0475791295415506" "0.049602019673143" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD24" "0.19863688214716" "0.65120875606287" "0.0953068730117325" "-0.0928659712220518" "0.174586954924123" "0.183723602431626" "0.147071169765376" "0.15716195494335" "0.135839693125141" "0.294262202683762" "0.247225493087593" "0.364475264130585" "0.388731939320235" "0.217865545462837" "0.469903312082593" "1" "0.17116937333311" "-0.043996812288738" "0.059833509983781" "-0.0326029001128625" "0.0587502211125865" "0.211248469383924" "0.1363681231476" "-0.117483612561612" "-0.0925510934808572" "-0.076576441312139" "-0.0339640363000372" "-0.0975325896260099" "-0.0996544008139216" "-0.0360074845938371" "-0.0342796286986247" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP3" "0.291269872959418" "0.256618592441997" "0.650814988722703" "-0.149505343519158" "0.193186998741946" "0.212384006743616" "0.180275710629921" "0.287138268724103" "0.293372676434134" "0.212241621141634" "0.110227630666107" "0.192952523667057" "0.17951186017796" "0.159505662242227" "0.1444847718715" "0.17116937333311" "1" "0.158576938006915" "0.393098570110247" "0.190754947554773" "0.397172355626034" "0.502280661893569" "0.488950759261175" "0.115131637044078" "-0.151299006898308" "-0.0940605472269094" "-0.133686595657796" "-0.110115883640331" "-0.101691624019007" "-0.10003645506422" "-0.059661527432395" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP7" "0.0241347309401876" "-0.0702223096859491" "0.569522893992383" "0.203830393087503" "-0.0315413663193248" "0.00916186968037451" "-5.59588087163849e-05" "0.0798585124667765" "0.03946728774997" "0.0383027435724471" "-0.119457473575265" "-0.10696382621832" "-0.0139555917560553" "-0.0106975112812175" "-0.0516609815317814" "-0.043996812288738" "0.158576938006915" "1" "0.34222694585134" "0.37178241983599" "0.363263044384487" "0.0822869344491106" "0.159313845837207" "0.513180990870122" "0.142200299570337" "0.168849397653665" "0.137560248845141" "0.15822417596594" "0.176136668733963" "0.124639898949157" "0.123289157789919" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0"
"UP11" "0.301640208805334" "0.152514220459237" "0.745485392572559" "-0.0220869211854523" "0.18929827641815" "0.231632619126713" "0.213691825210007" "0.321672465565945" "0.253178007333748" "0.140677706224947" "0.0602306036786777" "0.106553481196105" "0.126612654170402" "0.142755157091979" "0.0591211386751405" "0.059833509983781" "0.393098570110247" "0.34222694585134" "1" "0.3371938404457" "0.583069697695879" "0.36899227402514" "0.463725312342731" "0.270145002386163" "-0.0314474694887523" "-0.0123860399548538" "-0.0526237138707325" "0.00441794562059587" "-0.0307294405571203" "-0.0100190114475596" "0.0240403979954658" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP15" "0.107853383227927" "-0.0790703098240175" "0.557586810923505" "0.138645762910559" "0.0515453641789479" "0.0564668854419247" "0.0816672345118386" "0.1071324542507" "0.132610615308398" "0.00026682204046313" "-0.0974681257356419" "-0.0732783129642092" "-0.0608778953686194" "-0.0404921610266928" "-0.04927893037415" "-0.0326029001128625" "0.190754947554773" "0.37178241983599" "0.3371938404457" "1" "0.354140621062385" "0.124117498290764" "0.19106192638397" "0.350571766661922" "0.0851032395107812" "0.123465392989744" "0.0693955329808323" "0.127583049462782" "0.124701806572289" "0.0914582267996457" "0.0823226134713732" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP19" "0.268481515145123" "0.142741337642277" "0.746957456666228" "0.0714047239967094" "0.178210632020785" "0.214788557878484" "0.179905015616637" "0.308775526432501" "0.196693053721683" "0.117769721848131" "0.0819659912377096" "0.0911447306218626" "0.11271762600252" "0.134046132384716" "0.0521393191107936" "0.0587502211125865" "0.397172355626034" "0.363263044384487" "0.583069697695879" "0.354140621062385" "1" "0.329341326418782" "0.443890250436951" "0.307635668958004" "0.0473695448137809" "0.0380496320348614" "0.0259664352804748" "0.062990981903148" "0.0619531399599006" "0.0547934093991797" "0.0652420615446168" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP20" "0.321277290430765" "0.274881546145309" "0.60700715163447" "-0.253824647053762" "0.210117885234387" "0.260263809828118" "0.220077198586495" "0.291040615131206" "0.30625117551597" "0.207378708487943" "0.12280945173497" "0.206672643025787" "0.194043081470412" "0.156400798908939" "0.155061309795815" "0.211248469383924" "0.502280661893569" "0.0822869344491106" "0.36899227402514" "0.124117498290764" "0.329341326418782" "1" "0.51960159784292" "0.0513951941938921" "-0.224616677899495" "-0.18532867006949" "-0.224726638307845" "-0.197756370439992" "-0.157888695250728" "-0.170940634081269" "-0.120138350848353" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "1" "1" "0" "0" "0" "0" "0" "0" "0" "0"
"UP25" "0.341955010137957" "0.244696269772819" "0.681791670458791" "-0.126102593984289" "0.230807750539873" "0.286239209486443" "0.229357965445666" "0.345692160872712" "0.280858331441429" "0.175187629154549" "0.116593856449419" "0.209705968863757" "0.166258395845249" "0.178059896954959" "0.130605912409396" "0.1363681231476" "0.488950759261175" "0.159313845837207" "0.463725312342731" "0.19106192638397" "0.443890250436951" "0.51960159784292" "1" "0.145195878002011" "-0.115479343949709" "-0.0983301774395326" "-0.144908462763262" "-0.0715087453716022" "-0.0910744888761513" "-0.0641017505717185" "-0.0507325706749366" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" "0" "0" "0" "0" "0"
"UP27" "-0.0929257826519041" "-0.166800586970451" "0.520471298040501" "0.179532864863301" "-0.147149390993504" "-0.0661971763842785" "-0.1261298960185" "0.0113567162732211" "-0.0418377438301295" "-0.0494959483464898" "-0.142772251390384" "-0.180656151036646" "-0.0722388945917189" "-0.0735329028149135" "-0.113988034870101" "-0.117483612561612" "0.115131637044078" "0.513180990870122" "0.270145002386163" "0.350571766661922" "0.307635668958004" "0.0513951941938921" "0.145195878002011" "1" "0.135257721731236" "0.13966083956404" "0.0929462854255839" "0.116565812201158" "0.201554357213007" "0.121053735680396" "0.0951306543498108" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0"
"FW4" "-0.0924803015076886" "-0.0753916010122172" "-0.0318963853367266" "0.77002245201941" "-0.0428806609469076" "-0.131003278947939" "-0.0270916960592609" "-0.0852780992153897" "-0.089192352690304" "-0.0463222319275496" "0.00553689163542334" "-0.130294791131713" "-0.083340906867552" "-0.00115893610359015" "-0.00118123775139001" "-0.0925510934808572" "-0.151299006898308" "0.142200299570337" "-0.0314474694887523" "0.0851032395107812" "0.0473695448137809" "-0.224616677899495" "-0.115479343949709" "0.135257721731236" "1" "0.425207238258383" "0.457118981587063" "0.48256696095905" "0.583703781374817" "0.493655282021671" "0.402859300625133" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "1" "0" "0"
"FW8" "-0.106166364612047" "-0.0737726182916454" "0.00612135742267225" "0.668700822216263" "-0.082623699096397" "-0.13574426515509" "-0.0355522425067693" "-0.106283608539541" "-0.0705723566535868" "-0.00328694224876402" "-0.0721013229297043" "-0.119494266884221" "-0.0628621580262835" "0.0255028531337152" "-0.024448102277178" "-0.076576441312139" "-0.0940605472269094" "0.168849397653665" "-0.0123860399548538" "0.123465392989744" "0.0380496320348614" "-0.18532867006949" "-0.0983301774395326" "0.13966083956404" "0.425207238258383" "1" "0.36227273340406" "0.551046172045376" "0.340217899047172" "0.499650739328928" "0.322556809386067" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0" "0" "0"
"FW12" "-0.0187792026789783" "0.0146587695014144" "-0.054240238115183" "0.70190459565383" "0.0241834335144096" "-0.0862118866185954" "0.0642288687833246" "-0.0831367971464913" "-0.00249807256621272" "-0.0182117574068719" "0.0569113798458149" "-0.0774620352995387" "0.0202972625998167" "0.0696503162516848" "0.0447120414921215" "-0.0339640363000372" "-0.133686595657796" "0.137560248845141" "-0.0526237138707325" "0.0693955329808323" "0.0259664352804748" "-0.224726638307845" "-0.144908462763262" "0.0929462854255839" "0.457118981587063" "0.36227273340406" "1" "0.381894733263898" "0.406983059118567" "0.382957599359164" "0.507484882886993" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "1"
"FW16" "-0.00997444041227106" "-0.0547405437968005" "0.00858288969554451" "0.750593001573472" "0.0183680815304778" "-0.0574384803374976" "0.036750586889007" "-0.0257935587367088" "-0.0164460955900691" "0.018138449237918" "-0.0342344959099257" "-0.0888882695307896" "-0.0595820050998135" "0.0143315297858579" "-0.00265726930378435" "-0.0975325896260099" "-0.110115883640331" "0.15822417596594" "0.00441794562059587" "0.127583049462782" "0.062990981903148" "-0.197756370439992" "-0.0715087453716022" "0.116565812201158" "0.48256696095905" "0.551046172045376" "0.381894733263898" "1" "0.390956168361589" "0.630766282170508" "0.378281966370538" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0" "1" "0"
"FW21" "-0.129089218742124" "-0.139670364040336" "0.0258175652892355" "0.704042348074273" "-0.0897927669008613" "-0.140565946033092" "-0.0806487647679746" "-0.107359085983509" "-0.102058636254138" "-0.0994904866276802" "-0.0555657906448511" "-0.180824835875326" "-0.113478456469742" "-0.066727361110487" "-0.021566136576113" "-0.0996544008139216" "-0.101691624019007" "0.176136668733963" "-0.0307294405571203" "0.124701806572289" "0.0619531399599006" "-0.157888695250728" "-0.0910744888761513" "0.201554357213007" "0.583703781374817" "0.340217899047172" "0.406983059118567" "0.390956168361589" "1" "0.407718115631408" "0.345635155789379" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "1" "0" "0"
"FW23" "-0.00642261165461795" "0.00808336949507212" "0.00126448483892517" "0.756967349183" "0.0290818560225273" "-0.0317723454833829" "0.0230382957324572" "-0.0175352399167803" "-0.0306689080211379" "0.0166285493382079" "0.027994926318313" "-0.049627755873203" "-0.0271957031374782" "0.0527021993930894" "0.0475791295415506" "-0.0360074845938371" "-0.10003645506422" "0.124639898949157" "-0.0100190114475596" "0.0914582267996457" "0.0547934093991797" "-0.170940634081269" "-0.0641017505717185" "0.121053735680396" "0.493655282021671" "0.499650739328928" "0.382957599359164" "0.630766282170508" "0.407718115631408" "1" "0.393837806956999" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0"
"FW26" "0.0119933773492779" "0.0117825149591281" "0.0253643328267004" "0.673286696740684" "0.0549067542158271" "-0.0427320893165595" "0.0583757562394983" "-0.0398571024676556" "0.0117734537318028" "-0.0232091024834403" "0.055684301391048" "-0.0841521434807772" "0.0115404152821294" "0.0732429333089596" "0.049602019673143" "-0.0342796286986247" "-0.059661527432395" "0.123289157789919" "0.0240403979954658" "0.0823226134713732" "0.0652420615446168" "-0.120138350848353" "-0.0507325706749366" "0.0951306543498108" "0.402859300625133" "0.322556809386067" "0.507484882886993" "0.378281966370538" "0.345635155789379" "0.393837806956999" "1" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "1"
