"lhs" "op" "rhs" "est.std" "se" "z" "pvalue" "ci.lower" "ci.upper"
"22" "FW" "=~" "FW8" 0.514610960435583 0.0313794420517971 16.3996211145542 0 0.453108384159099 0.576113536712067
"23" "FW" "=~" "FW12" 0.464363819120319 0.0326963046493523 14.2023333859999 0 0.400280239580039 0.528447398660599
"24" "FW" "=~" "FW16" 0.605267341141771 0.0289302086150207 20.921637627857 0 0.5485651741911 0.661969508092442
"25" "FW" "=~" "FW21" 0.575638399450861 0.0297252516963394 19.3652994205512 0 0.517377976694648 0.633898822207074
"26" "FW" "=~" "FW23" 0.562021082269468 0.0300948741202785 18.6749770084856 0 0.503036212874456 0.621005951664481
"27" "FW" "=~" "FW26" 0.335391519094976 0.0356305139677038 9.41304184943787 0 0.265556994967625 0.405226043222327
"28" "FD1" "~~" "FD1" 0.672953771452723 0.0319677023057023 21.0510522469638 0 0.610298226265049 0.735609316640398
"29" "FD5" "~~" "FD5" 0.532008501955237 0.0335585198428959 15.8531575422824 0 0.466235011688689 0.597781992221786
"30" "FD9" "~~" "FD9" 0.458301240913512 0.0340578224666414 13.4565632128244 0 0.391549135487036 0.525053346339988
"31" "FD13" "~~" "FD13" 0.655023496317996 0.0322631718883718 20.3025139184805 0 0.591788841389762 0.71825815124623
"32" "FD17" "~~" "FD17" 0.791240151452601 0.0286382312634758 27.6288065479002 0 0.735110249595259 0.847370053309942
"33" "SD2" "~~" "SD2" 0.60686646356648 0.0402823750876431 15.065309884189 0 0.527914459182966 0.685818467949994
"34" "SD6" "~~" "SD6" 0.965166037226952 0.0147496208528616 65.4366676171001 0 0.936257311569722 0.994074762884182
"35" "SD10" "~~" "SD10" 0.628032423993015 0.0394372934009514 15.924835855441 0 0.550736749279412 0.705328098706619
"36" "SD14" "~~" "SD14" 0.887576473179532 0.025082292536771 35.3865768800173 0 0.838416083157763 0.936736863201301
"37" "SD18" "~~" "SD18" 0.933964810092707 0.0198635123481957 47.0191169477409 0 0.895033041283776 0.972896578901637
"38" "SD22" "~~" "SD22" 0.813565963119071 0.0306985868687707 26.5017398552212 0 0.753397838480006 0.873734087758136
"39" "SD24" "~~" "SD24" 0.786465992652276 0.0322777865216125 24.3655491099328 0 0.723202693569243 0.849729291735309
"40" "UP3" "~~" "UP3" 0.784607664374486 0.0292120230306582 26.859066335496 0 0.727353151318842 0.841862177430131
"41" "UP7" "~~" "UP7" 0.86138489456003 0.0251375925770761 34.2668014814418 0 0.81211611845092 0.910653670669141
"42" "UP11" "~~" "UP11" 0.565543506531671 0.0338569419656488 16.7039157613665 0 0.499185119652337 0.631901893411006
"43" "UP15" "~~" "UP15" 0.843299951392232 0.0262954136156256 32.0702295738416 0 0.791761887747021 0.894838015037442
"44" "UP19" "~~" "UP19" 0.507706915077332 0.0343412768736529 14.784159510005 0 0.440399249221854 0.57501458093281
"45" "UP20" "~~" "UP20" 0.803905991354523 0.0283754078197336 28.331081493583 0 0.748291213981209 0.859520768727837
"46" "UP25" "~~" "UP25" 0.669524737368856 0.0324642130333373 20.6234704251517 0 0.605896049037079 0.733153425700633
"47" "UP27" "~~" "UP27" 0.91959929723522 0.0201524814683212 45.6320626658703 0 0.8801011593582 0.959097435112241
"48" "FW4" "~~" "FW4" 0.742823746801553 0.0320296977080121 23.1917189345106 0 0.680046692858144 0.805600800744962
"49" "FW8" "~~" "FW8" 0.735175559399566 0.0322964089238597 22.7633840385406 0 0.671875761078824 0.798475357720309
"50" "FW12" "~~" "FW12" 0.784366243491992 0.0303659626614136 25.8304422039185 0 0.724850050319733 0.84388243666425
"51" "FW16" "~~" "FW16" 0.633651445747171 0.0350210208828258 18.0934601497557 0 0.565011506115007 0.702291385379334
"52" "FW21" "~~" "FW21" 0.668640433077651 0.0342219938462097 19.5383248586408 0 0.601566557659929 0.735714308495373
"53" "FW23" "~~" "FW23" 0.684132303084655 0.0338279071629316 20.2239027022731 0 0.617830823372945 0.750433782796366
