"FD" "SD" "UP" "FW" "FD1" "FD5" "FD9" "FD13" "FD17" "SD2" "SD6" "SD10" "SD14" "SD18" "SD22" "SD24" "UP3" "UP7" "UP11" "UP15" "UP19" "UP20" "UP25" "UP27" "FW4" "FW8" "FW12" "FW16" "FW21" "FW23" "FW26" "FD" "SD" "UP" "FW" "FD1" "FD5" "FD9" "FD13" "FD17" "SD2" "SD6" "SD10" "SD14" "SD18" "SD22" "SD24" "UP3" "UP7" "UP11" "UP15" "UP19" "UP20" "UP25" "UP27" "FW4" "FW8" "FW12" "FW16" "FW21" "FW23" "FW26"
"SD6" "-0.0204435797718986" "0.456884762323457" "-0.0566331428461337" "0.140391351440281" "-0.0181079230561466" "0.0127301302171738" "0.00110140237605039" "0.00346675395726322" "-0.0678531465243349" "0.072101153490267" "1" "0.135668409724736" "0.114318118390913" "0.107413757805033" "0.0842130873049181" "0.114702735316589" "0.0587734603087399" "-0.109715942982321" "-0.0366917131938835" "-0.12104668301998" "-0.00262532539358362" "-0.000631813088893622" "0.0380673383361195" "-0.0687040955778879" "0.165232007276248" "0.0849202145008082" "0.0959035180241335" "0.0547784137672757" "0.0912503026738448" "0.024609403958471" "0.0302080628511265" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD10" "0.375837175256346" "0.603581620912879" "0.120260703005798" "0.0297987779538861" "0.312738143175215" "0.275556113005579" "0.353754840279217" "0.208563485237875" "0.211742094043238" "0.384948791759924" "0.135668409724736" "1" "0.168823545371184" "0.134696142780455" "0.231858300734803" "0.295794533276533" "0.100203885925074" "-0.0273525285169672" "0.0484617070483279" "0.0663581378145999" "0.0976082643779508" "0.128343383047625" "0.237783754673523" "-0.0451781594190695" "0.0201011928746458" "0.0654910675371038" "-0.033614188966687" "0.063140435317454" "0.0285662383917066" "-0.0196660708381991" "-0.0188372244777767" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD14" "0.142468187337992" "0.520162973899335" "0.136049182718368" "0.120873986699198" "0.100883735074044" "0.0595650908602259" "0.106733762188069" "0.139382580056091" "0.105874704557794" "0.127981628482122" "0.114318118390913" "0.168823545371184" "1" "0.146641891015194" "0.262669621172782" "0.272334267924472" "0.0580288888479121" "0.0384657504767233" "0.0931701057830243" "0.0913952599811746" "0.102695225912896" "0.132703493414342" "0.0799011953169986" "0.0510173033179961" "0.0216915330978146" "0.118429829664916" "0.0337743199806327" "0.0853093401070286" "0.0422675618944353" "0.11847027268947" "0.0863929863745588" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD18" "0.177866170675017" "0.480456602837457" "0.163740602847173" "0.155972909689395" "0.135069638003448" "0.0845679436603482" "0.167917637825519" "0.112396678917917" "0.138646732534499" "0.132462797052337" "0.107413757805033" "0.134696142780455" "0.146641891015194" "1" "0.160531174551697" "0.154649190981082" "0.0626762008003446" "0.0637317526699228" "0.0830989388132621" "0.0970664768622408" "0.184038770893162" "0.114568520481485" "0.0817785945624968" "0.0835067562732152" "0.0375345365309155" "0.119211953294574" "0.0967344423389818" "0.101716030030273" "0.1048856185362" "0.100879944306213" "0.0653434326531717" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD22" "0.183555540372471" "0.59469963582259" "0.140000791576737" "0.139632522957104" "0.156199076542902" "0.0950510390068798" "0.159829082043947" "0.116782441644524" "0.13112140790748" "0.222631274364259" "0.0842130873049181" "0.231858300734803" "0.262669621172782" "0.160531174551697" "1" "0.383332236075957" "0.0600720325762196" "0.0197901131825405" "0.0745654658855001" "0.09378580795244" "0.107006414493036" "0.150453524444296" "0.153576008986172" "0.0238981664502126" "0.033546714961022" "0.119170724589392" "0.0583963328469239" "0.0970451691860927" "0.104015792617779" "0.114924568116421" "0.0417853853102528" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD24" "0.257685501895743" "0.628328185153872" "0.162597255743237" "0.0933266794511046" "0.20855676297498" "0.18963842297972" "0.2271040066632" "0.168849298731635" "0.141395187903108" "0.250679797640528" "0.114702735316589" "0.295794533276533" "0.272334267924472" "0.154649190981082" "0.383332236075957" "1" "0.102044206687308" "0.015085683464221" "0.0750555528575255" "0.0861298303300815" "0.111569672808413" "0.159624098583837" "0.243534846180185" "0.00802772704964172" "0.0378919758410504" "0.0883591666798701" "0.0348243390926212" "0.0731620346483767" "0.0579423397734839" "0.0641306120179154" "0.0202339502726758" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP3" "0.113959560471835" "0.154321050206461" "0.500732871773551" "0.0184702127825539" "0.056800130074806" "0.121372292259717" "0.0514240052172004" "0.118487942161433" "0.0759998933599931" "0.149893641951377" "0.0587734603087399" "0.100203885925074" "0.0580288888479121" "0.0626762008003446" "0.0600720325762196" "0.102044206687308" "1" "0.179679624617495" "0.194900195030248" "0.0939011996006848" "0.298234701548032" "0.152527626282856" "0.211500874578597" "0.133572993501809" "0.0388418173580546" "0.0230888402709851" "-0.0165977863813524" "0.046775712077728" "0.0262523742085663" "-0.0264389805019327" "-0.0332206772292239" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP7" "0.0231963970926681" "-0.00115064703081261" "0.607923118444647" "0.0937499236222002" "-0.0180440260451374" "0.0228121699015112" "-0.019125101239002" "0.0876488573772011" "0.0172536370825442" "0.013569826443781" "-0.109715942982321" "-0.0273525285169672" "0.0384657504767233" "0.0637317526699228" "0.0197901131825405" "0.015085683464221" "0.179679624617495" "1" "0.38101085841852" "0.288485864220499" "0.310296348653351" "0.095508679905861" "0.0623713949709606" "0.394992507604003" "0.000538491925661285" "0.132383654365548" "0.00250924613736321" "0.0826487282001829" "0.068029143471982" "0.0923943429418199" "0.00774761169142292" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP11" "0.157482181476804" "0.100248778858687" "0.696375539077983" "0.131474220724381" "0.0740773358391779" "0.076620684329964" "0.0852568469539461" "0.198694587786592" "0.137969128894569" "0.0644737599382982" "-0.0366917131938835" "0.0484617070483279" "0.0931701057830243" "0.0830989388132621" "0.0745654658855001" "0.0750555528575255" "0.194900195030248" "0.38101085841852" "1" "0.354536538832383" "0.506931660785779" "0.164294136747683" "0.176534064583504" "0.381375593935354" "0.0109100174060158" "0.129242022055148" "0.0474905535441231" "0.123621735074754" "0.10063065780746" "0.0785185070695816" "0.032015191313371" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP15" "0.17711802580745" "0.092801562133822" "0.597525614754876" "0.184096169524343" "0.108900286688107" "0.059904869093007" "0.116480985448684" "0.168084863249306" "0.182274861620622" "0.0730462620470133" "-0.12104668301998" "0.0663581378145999" "0.0913952599811746" "0.0970664768622408" "0.09378580795244" "0.0861298303300815" "0.0939011996006848" "0.288485864220499" "0.354536538832383" "1" "0.330064598677329" "0.126130194304543" "0.138958726670924" "0.364613644223352" "0.0171153736884515" "0.159294758729201" "0.0766573996837313" "0.173929083530246" "0.144725079278732" "0.135657338900571" "0.0310125041464814" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP19" "0.203874287989172" "0.183332336242631" "0.711282128612319" "0.12376416467004" "0.0960309033798106" "0.120627303731127" "0.113017848585281" "0.228893530222085" "0.185216194087773" "0.117177339410997" "-0.00262532539358362" "0.0976082643779508" "0.102695225912896" "0.184038770893162" "0.107006414493036" "0.111569672808413" "0.298234701548032" "0.310296348653351" "0.506931660785779" "0.330064598677329" "1" "0.233075935014795" "0.264662847555476" "0.340768656890363" "0.0172407332818943" "0.0996871024245304" "0.0409807568398076" "0.135902691699182" "0.119357802476736" "0.0712256854350913" "0.00237644558164327" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP20" "0.241302131075011" "0.225569350178566" "0.421661309080338" "-0.0107313039233109" "0.174497143873509" "0.125895937615466" "0.175354909584519" "0.150288963400838" "0.242398637839909" "0.199375322543104" "-0.000631813088893622" "0.128343383047625" "0.132703493414342" "0.114568520481485" "0.150453524444296" "0.159624098583837" "0.152527626282856" "0.095508679905861" "0.164294136747683" "0.126130194304543" "0.233075935014795" "1" "0.251934710567546" "0.107269770093087" "-0.105377839993297" "0.0186443337519574" "-0.0809254225834673" "0.0490942968155278" "-0.0100481238560317" "0.0882597917068703" "0.0296341728485783" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP25" "0.433293383211494" "0.268322073736349" "0.441012557708714" "0.0512437513453483" "0.313445166604899" "0.343793887601295" "0.352358730332357" "0.310927096950877" "0.260431048450696" "0.21088941398847" "0.0380673383361195" "0.237783754673523" "0.0799011953169986" "0.0817785945624968" "0.153576008986172" "0.243534846180185" "0.211500874578597" "0.0623713949709606" "0.176534064583504" "0.138958726670924" "0.264662847555476" "0.251934710567546" "1" "0.093871368199054" "0.0485646172210109" "0.0220781088982918" "0.0207236531986036" "0.101433305985001" "0.0642036697767976" "-0.0669570389872605" "-0.0253021860079397" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0"
"UP27" "0.0100765471836669" "0.0125642167796497" "0.626438733405904" "0.181069216808386" "-0.0351885964406846" "-0.015654862391859" "-0.036683724636278" "0.0749516867077707" "0.0509645650919258" "0.00804917447841432" "-0.0687040955778879" "-0.0451781594190695" "0.0510173033179961" "0.0835067562732152" "0.0238981664502126" "0.00802772704964172" "0.133572993501809" "0.394992507604003" "0.381375593935354" "0.364613644223352" "0.340768656890363" "0.107269770093087" "0.093871368199054" "1" "0.0420254070825161" "0.1316830718781" "0.082818744631455" "0.123754376646301" "0.138279594038113" "0.122676672927912" "0.0894514791155878" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0"
"FW4" "-0.0560553971736349" "0.0874432403581023" "0.0188981847298228" "0.560485042337218" "-0.035917170784895" "-0.0432244890785977" "-0.0280287648848176" "-0.0362559305110067" "-0.0609677879289764" "0.000753604180826176" "0.165232007276248" "0.0201011928746458" "0.0216915330978146" "0.0375345365309155" "0.033546714961022" "0.0378919758410504" "0.0388418173580546" "0.000538491925661285" "0.0109100174060158" "0.0171153736884515" "0.0172407332818943" "-0.105377839993297" "0.0485646172210109" "0.0420254070825161" "1" "0.160438903586646" "0.331302686047319" "0.16329915853271" "0.351522147603281" "0.0441124495443741" "0.139452114187702" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0"
"FW8" "0.0109216193002145" "0.173395839579387" "0.159829533941705" "0.624861992359243" "0.00693371234740915" "-0.0400564406559844" "0.0456887155284825" "0.00507534988577327" "0.0142829686805766" "0.0740499062500552" "0.0849202145008082" "0.0654910675371038" "0.118429829664916" "0.119211953294574" "0.119170724589392" "0.0883591666798701" "0.0230888402709851" "0.132383654365548" "0.129242022055148" "0.159294758729201" "0.0996871024245304" "0.0186443337519574" "0.0220781088982918" "0.1316830718781" "0.160438903586646" "1" "0.207968045530551" "0.379955821681018" "0.224175709929692" "0.422393815923993" "0.137406488170787" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0"
"FW12" "-0.0689821171102847" "0.0682731877450814" "0.0417710570795557" "0.617851904080516" "-0.0324884091248392" "-0.137712788867297" "-0.0242307973716675" "-0.0939917745066332" "0.0200034972644276" "-0.0324921106755211" "0.0959035180241335" "-0.033614188966687" "0.0337743199806327" "0.0967344423389818" "0.0583963328469239" "0.0348243390926212" "-0.0165977863813524" "0.00250924613736321" "0.0474905535441231" "0.0766573996837313" "0.0409807568398076" "-0.0809254225834673" "0.0207236531986036" "0.082818744631455" "0.331302686047319" "0.207968045530551" "1" "0.170291919528276" "0.317295297216723" "0.118395150881213" "0.221464261530752" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0"
"FW16" "0.0234548596510649" "0.150043244301855" "0.181876003073476" "0.593818449743737" "0.00754441261518806" "-0.00146954717579255" "0.0342564758649402" "0.0447527081514993" "-0.000943300656734673" "0.103551844861436" "0.0547784137672757" "0.063140435317454" "0.0853093401070286" "0.101716030030273" "0.0970451691860927" "0.0731620346483767" "0.046775712077728" "0.0826487282001829" "0.123621735074754" "0.173929083530246" "0.135902691699182" "0.0490942968155278" "0.101433305985001" "0.123754376646301" "0.16329915853271" "0.379955821681018" "0.170291919528276" "1" "0.228449101071131" "0.288282076128638" "0.0994870322972187" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0"
"FW21" "-0.0335553856381926" "0.119543079059649" "0.144246443126872" "0.635899836732557" "-0.0316855105504395" "-0.0675331085236741" "-0.0132669063960976" "-0.024051200327614" "0.00792554440223169" "0.0251952463479118" "0.0912503026738448" "0.0285662383917066" "0.0422675618944353" "0.1048856185362" "0.104015792617779" "0.0579423397734839" "0.0262523742085663" "0.068029143471982" "0.10063065780746" "0.144725079278732" "0.119357802476736" "-0.0100481238560317" "0.0642036697767976" "0.138279594038113" "0.351522147603281" "0.224175709929692" "0.317295297216723" "0.228449101071131" "1" "0.153555152210469" "0.174974381683952" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0"
"FW23" "-0.075820345969408" "0.107330108302076" "0.110144914831105" "0.479558579997827" "-0.0570639660534227" "-0.136204515487065" "-0.0451824716643244" "-0.0436979913055998" "-0.00650961726118363" "0.0197819992399491" "0.024609403958471" "-0.0196660708381991" "0.11847027268947" "0.100879944306213" "0.114924568116421" "0.0641306120179154" "-0.0264389805019327" "0.0923943429418199" "0.0785185070695816" "0.135657338900571" "0.0712256854350913" "0.0882597917068703" "-0.0669570389872605" "0.122676672927912" "0.0441124495443741" "0.422393815923993" "0.118395150881213" "0.288282076128638" "0.153555152210469" "1" "0.152069593307156" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0"
"FW26" "-0.041864684261306" "0.0602939985502844" "0.0296818505243905" "0.470640678071241" "-0.0240526582697029" "-0.104026392283421" "-0.0135788724278619" "-0.0661516929934521" "0.0414684191063412" "0.0101764141704191" "0.0302080628511265" "-0.0188372244777767" "0.0863929863745588" "0.0653434326531717" "0.0417853853102528" "0.0202339502726758" "-0.0332206772292239" "0.00774761169142292" "0.032015191313371" "0.0310125041464814" "0.00237644558164327" "0.0296341728485783" "-0.0253021860079397" "0.0894514791155878" "0.139452114187702" "0.137406488170787" "0.221464261530752" "0.0994870322972187" "0.174974381683952" "0.152069593307156" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1"
