"FD" "SD" "UP" "FW" "FD1" "FD5" "FD9" "FD13" "FD17" "SD2" "SD6" "SD10" "SD14" "SD18" "SD22" "SD24" "UP3" "UP7" "UP11" "UP15" "UP19" "UP20" "UP25" "UP27" "FW4" "FW8" "FW12" "FW16" "FW21" "FW23" "FW26" "FD" "SD" "UP" "FW" "FD1" "FD5" "FD9" "FD13" "FD17" "SD2" "SD6" "SD10" "SD14" "SD18" "SD22" "SD24" "UP3" "UP7" "UP11" "UP15" "UP19" "UP20" "UP25" "UP27" "FW4" "FW8" "FW12" "FW16" "FW21" "FW23" "FW26"
"SD6" "0.34580801534274" "0.562913214449405" "0.0582902573400494" "0.0664963254246796" "0.331725863891987" "0.240866637660014" "0.337291126639595" "0.185214814152896" "0.110771682012906" "0.230386902546389" "1" "0.299131283900634" "0.293498166037237" "0.204949306359225" "0.0747220135781966" "0.17289328131346" "0.111497250621909" "-0.0605029835835267" "-0.0365628527586299" "0.0144997934670683" "0.0396193081182983" "0.114393805096951" "0.167508578965459" "-0.0521038716162613" "-0.0677862281255076" "0.00437917112064702" "0.195254913466295" "-0.101111519273225" "0.020396443383475" "0.0537343171957053" "0.142551506002743" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD10" "0.477613894935155" "0.668870233238234" "0.158454986309208" "0.0683008062396991" "0.410207234299433" "0.365292098864532" "0.443637763719309" "0.294361372401552" "0.155824225290283" "0.398160651145996" "0.299131283900634" "1" "0.25613492294382" "0.23908021110169" "0.235368741016588" "0.303302151232485" "0.165622208479099" "0.0280242361089516" "0.0167255590093318" "0.080597807492851" "0.0809165397134646" "0.263851905811061" "0.175952388931419" "0.000588261092514539" "-0.0667105975066356" "0.0802873534255407" "0.0281367526107836" "-0.0115040932122434" "0.0540076427398283" "0.0847403116473912" "0.104624562950899" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD14" "0.237952268980713" "0.584670973715091" "0.113285377958496" "0.235608393567271" "0.221512813273807" "0.114687282182323" "0.206315998084797" "0.124936067527949" "0.171278425803115" "0.267638497392681" "0.293498166037237" "0.25613492294382" "1" "0.207676769730078" "0.198116667630116" "0.219693242430463" "0.11216811616235" "0.0124434253683727" "0.0401096312563514" "0.0905321054377036" "0.0377634978152245" "0.145947005529084" "0.128817320802326" "0.0146445862721194" "0.0979816745174645" "0.142378888550982" "0.154121085348466" "0.0803357710597643" "0.158722334162101" "0.141633027626708" "0.181534441447762" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD18" "0.292525644106312" "0.534590506945978" "0.23653778324534" "0.208737839560707" "0.244078329875487" "0.156731369606852" "0.233407845513789" "0.202372493339749" "0.196526134028043" "0.236662344047827" "0.204949306359225" "0.23908021110169" "0.207676769730078" "1" "0.145043043599829" "0.165816486225652" "0.218714004380828" "0.0721507267606554" "0.108616287342404" "0.162316306310997" "0.127515273254267" "0.191666303579596" "0.231350189960379" "0.0985147256154196" "0.0695194579297507" "0.0987677079234026" "0.183033109126053" "0.0356032061980829" "0.176292049500546" "0.157313694687538" "0.125067263721854" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD22" "0.234302911462448" "0.539159354354339" "0.253589691462897" "0.254197822539827" "0.184501851296733" "0.129514067328304" "0.177801067837981" "0.146909736967688" "0.192017754277825" "0.284988351502107" "0.0747220135781966" "0.235368741016588" "0.198116667630116" "0.145043043599829" "1" "0.32658832816321" "0.18444520854228" "0.125362675516943" "0.149459521380261" "0.170293079537265" "0.138780006919839" "0.253419996227342" "0.149251225668716" "0.12840876295374" "0.145059978647261" "0.176990681609509" "0.0435357680797998" "0.205728971627207" "0.131626869603848" "0.148416533402682" "0.19264869433197" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SD24" "0.299466631569507" "0.596717885827866" "0.215525457089754" "0.151397165769945" "0.24428285773906" "0.221587141349972" "0.243179799528212" "0.213604310944425" "0.129646167292875" "0.251496406037187" "0.17289328131346" "0.303302151232485" "0.219693242430463" "0.165816486225652" "0.32658832816321" "1" "0.182498649811604" "0.108159665860069" "0.112726408954361" "0.106037742340353" "0.0959776888592978" "0.236309603888577" "0.164977426444466" "0.0940293631867975" "0.0661652166494493" "0.12004450390536" "0.0422070475308312" "0.0903066719845416" "0.0910525921148358" "0.0779714233236883" "0.13134809100436" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP3" "0.27981970181445" "0.284377225129009" "0.61580705877348" "0.198722416989443" "0.197649727211604" "0.161636490082114" "0.172661285292391" "0.218999835503427" "0.246580212727225" "0.200821050361213" "0.111497250621909" "0.165622208479099" "0.11216811616235" "0.218714004380828" "0.18444520854228" "0.182498649811604" "1" "0.257671476220025" "0.291562642422877" "0.208953267399566" "0.296708185310005" "0.333383087073326" "0.4859376481015" "0.243597579275367" "0.0936249392115567" "0.13519881487766" "0.0492276393536311" "0.128228657859945" "0.142120054996197" "0.147985090235118" "0.120544096371583" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP7" "0.148829728147145" "0.0972191387405724" "0.674458954196372" "0.238809261215486" "0.075899339474488" "0.081432762575447" "0.0398599570824543" "0.129699796506631" "0.214473453545527" "0.126008216329655" "-0.0605029835835267" "0.0280242361089516" "0.0124434253683727" "0.0721507267606554" "0.125362675516943" "0.108159665860069" "0.257671476220025" "1" "0.472390482840173" "0.27846542663977" "0.435506024017402" "0.223779226518835" "0.253839784624673" "0.502319949587452" "0.177823674421023" "0.149774127777644" "-0.0095706116980627" "0.248145343872138" "0.165487923817345" "0.164909409476559" "0.0960540920266198" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0"
"UP11" "0.170223737812238" "0.120384888837071" "0.699038118231539" "0.255260402825364" "0.0904323756010881" "0.0659316672453729" "0.073529863998349" "0.12746567652356" "0.260617808877856" "0.116618907222446" "-0.0365628527586299" "0.0167255590093318" "0.0401096312563514" "0.108616287342404" "0.149459521380261" "0.112726408954361" "0.291562642422877" "0.472390482840173" "1" "0.326275736863931" "0.425864446973057" "0.281763617698863" "0.27401152021191" "0.492984717900198" "0.185144798472073" "0.171396304205184" "0.0204185161882831" "0.233484342658409" "0.180078349004396" "0.173403451031063" "0.0939230080073839" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP15" "0.197045387855759" "0.179497483926216" "0.557510000954896" "0.231310261713866" "0.117287075510265" "0.0880250764446715" "0.10232419857629" "0.157546626181294" "0.244555927301844" "0.12521047774325" "0.0144997934670683" "0.080597807492851" "0.0905321054377036" "0.162316306310997" "0.170293079537265" "0.106037742340353" "0.208953267399566" "0.27846542663977" "0.326275736863931" "1" "0.33211353357793" "0.214415140659185" "0.262350301717885" "0.283279709528716" "0.164449509997435" "0.14522878137051" "0.0947030283871742" "0.130941893043485" "0.16611611467686" "0.167640997871033" "0.0823348047474202" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP19" "0.265659531660777" "0.163998969089024" "0.683973400261295" "0.169403548185465" "0.168296142994447" "0.157595527945146" "0.146872211963831" "0.240044112604995" "0.236731278071486" "0.162546541856172" "0.0396193081182983" "0.0809165397134646" "0.0377634978152245" "0.127515273254267" "0.138780006919839" "0.0959776888592978" "0.296708185310005" "0.435506024017402" "0.425864446973057" "0.33211353357793" "1" "0.252341353475347" "0.319754115737894" "0.432836273618892" "0.109878167739982" "0.133139537777475" "-0.0439046166162486" "0.128166732870048" "0.164921582420385" "0.147635007732463" "0.0699288783711583" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP20" "0.430320648235877" "0.352533320670925" "0.561391441831665" "0.143220718329318" "0.334955269758029" "0.280473363573457" "0.291018466941008" "0.323801249556329" "0.294625184424437" "0.252584800070955" "0.114393805096951" "0.263851905811061" "0.145947005529084" "0.191666303579596" "0.253419996227342" "0.236309603888577" "0.333383087073326" "0.223779226518835" "0.281763617698863" "0.214415140659185" "0.252341353475347" "1" "0.333444632927105" "0.237107840239376" "0.0463394250513091" "0.138683459723328" "-0.036408999456634" "0.136754575573886" "0.0970518053102637" "0.0920084051165071" "0.118630445636798" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"UP25" "0.314790884858988" "0.301234977878676" "0.629821091438236" "0.119271109584092" "0.231080669668589" "0.242962995619788" "0.188699410184806" "0.246443156084394" "0.207944441716864" "0.225004760173363" "0.167508578965459" "0.175952388931419" "0.128817320802326" "0.231350189960379" "0.149251225668716" "0.164977426444466" "0.4859376481015" "0.253839784624673" "0.27401152021191" "0.262350301717885" "0.319754115737894" "0.333444632927105" "1" "0.276879814008965" "0.0492414418888427" "0.0855426855272816" "0.00831263800256341" "0.0688473638236852" "0.11264813714324" "0.0939993598205612" "0.074945160250055" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0"
"UP27" "0.16300693270658" "0.0911726758831254" "0.68217785440066" "0.245843890786412" "0.0760708715029798" "0.0784263346430757" "0.039715803374882" "0.15442403296056" "0.245805944168678" "0.102586885607512" "-0.0521038716162613" "0.000588261092514539" "0.0146445862721194" "0.0985147256154196" "0.12840876295374" "0.0940293631867975" "0.243597579275367" "0.502319949587452" "0.492984717900198" "0.283279709528716" "0.432836273618892" "0.237107840239376" "0.276879814008965" "1" "0.186231625543036" "0.145526526059503" "0.0193084980851176" "0.23800861955215" "0.178207561494753" "0.169957421902186" "0.0827490633540196" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0"
"FW4" "-0.077622011419654" "0.0719524014348832" "0.197973013252688" "0.635031290430888" "-0.0557007556018659" "-0.150992589216461" "-0.100557393729174" "-0.0894865105628311" "0.138474475673942" "0.0707036210563507" "-0.0677862281255076" "-0.0667105975066356" "0.0979816745174645" "0.0695194579297507" "0.145059978647261" "0.0661652166494493" "0.0936249392115567" "0.177823674421023" "0.185144798472073" "0.164449509997435" "0.109878167739982" "0.0463394250513091" "0.0492414418888427" "0.186231625543036" "1" "0.241338946288253" "0.190608126737919" "0.32214815575578" "0.404644258840106" "0.238143825522298" "0.246750662617913" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0"
"FW8" "0.112779649594943" "0.182834453289375" "0.21594116558585" "0.578566773335895" "0.0715376904818502" "0.0419540619562547" "0.0534605204290298" "0.0655283729317659" "0.1762124684409" "0.144548589319469" "0.00437917112064702" "0.0802873534255407" "0.142378888550982" "0.0987677079234026" "0.176990681609509" "0.12004450390536" "0.13519881487766" "0.149774127777644" "0.171396304205184" "0.14522878137051" "0.133139537777475" "0.138683459723328" "0.0855426855272816" "0.145526526059503" "0.241338946288253" "1" "0.0935970118848115" "0.306413326273259" "0.209063686563718" "0.3039850212779" "0.208878717297192" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0"
"FW12" "-0.00523054321707563" "0.169408263481023" "0.0191252323361596" "0.512310813433339" "0.0896706767723812" "-0.142954401940121" "0.0565862209332798" "-0.12708235746975" "0.104235843260816" "0.0491657640154805" "0.195254913466295" "0.0281367526107836" "0.154121085348466" "0.183033109126053" "0.0435357680797998" "0.0422070475308312" "0.0492276393536311" "-0.0095706116980627" "0.0204185161882831" "0.0947030283871742" "-0.0439046166162486" "-0.036408999456634" "0.00831263800256341" "0.0193084980851176" "0.190608126737919" "0.0935970118848115" "1" "0.0918114227402352" "0.221141143597169" "0.145351928203913" "0.265746689323958" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0"
"FW16" "0.0292468771532719" "0.0901302997880685" "0.257706510835134" "0.594151318942769" "-0.002793665460356" "-0.0260905781285947" "-0.0251263291711789" "-8.4180370179986e-05" "0.17247658634136" "0.092471415502298" "-0.101111519273225" "-0.0115040932122434" "0.0803357710597643" "0.0356032061980829" "0.205728971627207" "0.0903066719845416" "0.128228657859945" "0.248145343872138" "0.233484342658409" "0.130941893043485" "0.128166732870048" "0.136754575573886" "0.0688473638236852" "0.23800861955215" "0.32214815575578" "0.306413326273259" "0.0918114227402352" "1" "0.240705725822216" "0.266202834613744" "0.213279890618729" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0"
"FW21" "0.0556219985914159" "0.180551640242681" "0.236018257295997" "0.613772352308581" "0.0770561485769808" "-0.0493443888102606" "0.0161035764467583" "0.0114456919275052" "0.150060271031846" "0.124251871563104" "0.020396443383475" "0.0540076427398283" "0.158722334162101" "0.176292049500546" "0.131626869603848" "0.0910525921148358" "0.142120054996197" "0.165487923817345" "0.180078349004396" "0.16611611467686" "0.164921582420385" "0.0970518053102637" "0.11264813714324" "0.178207561494753" "0.404644258840106" "0.209063686563718" "0.221141143597169" "0.240705725822216" "1" "0.24746999915418" "0.231699427575786" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0"
"FW23" "0.125692195693371" "0.186861425928762" "0.226391969523924" "0.575554447044713" "0.0985546128771508" "0.0409845119768922" "0.0437851620159914" "0.096688077721334" "0.174769231505321" "0.115539646099502" "0.0537343171957053" "0.0847403116473912" "0.141633027626708" "0.157313694687538" "0.148416533402682" "0.0779714233236883" "0.147985090235118" "0.164909409476559" "0.173403451031063" "0.167640997871033" "0.147635007732463" "0.0920084051165071" "0.0939993598205612" "0.169957421902186" "0.238143825522298" "0.3039850212779" "0.145351928203913" "0.266202834613744" "0.24746999915418" "1" "0.168965132536863" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0"
"FW26" "0.0845036828061512" "0.243948173125926" "0.144807798382798" "0.577348668292316" "0.103864848890009" "-0.00807525829612213" "0.0987825857662891" "-0.00413353585698401" "0.107572170798639" "0.134354787856548" "0.142551506002743" "0.104624562950899" "0.181534441447762" "0.125067263721854" "0.19264869433197" "0.13134809100436" "0.120544096371583" "0.0960540920266198" "0.0939230080073839" "0.0823348047474202" "0.0699288783711583" "0.118630445636798" "0.074945160250055" "0.0827490633540196" "0.246750662617913" "0.208878717297192" "0.265746689323958" "0.213279890618729" "0.231699427575786" "0.168965132536863" "1" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1"
